gmina_code,gmina_name,powiat_code,gmina_type,population,lat,lon
1217006,małopolskie powiat 17 gmina 06,1217,miejska,20502,50.30357,20.82001
1217007,małopolskie powiat 17 gmina 07,1217,wiejska,18773,50.56544,20.56614
1217008,małopolskie powiat 17 gmina 08,1217,miejsko-wiejska,21932,50.51652,20.43925
1218001,małopolskie powiat 18 gmina 01,1218,miejska,5434,49.40517,19.20365
1218002,małopolskie powiat 18 gmina 02,1218,wiejska,19963,49.19093,19.43732
1218003,małopolskie powiat 18 gmina 03,1218,wiejska,24760,49.42514,19.34287
1218004,małopolskie powiat 18 gmina 04,1218,miejsko-wiejska,900,49.52708,19.33757
1218005,małopolskie powiat 18 gmina 05,1218,miejska,50248,49.27675,19.24286
1218006,małopolskie powiat 18 gmina 06,1218,miejska,25593,49.5593,19.38142
1218007,małopolskie powiat 18 gmina 07,1218,wiejska,46517,49.36678,19.22695
1218008,małopolskie powiat 18 gmina 08,1218,miejsko-wiejska,38817,49.4864,19.36164
1219001,małopolskie powiat 19 gmina 01,1219,wiejska,20666,49.73063,20.19768
1219002,małopolskie powiat 19 gmina 02,1219,wiejska,19855,49.59008,20.19209
1219003,małopolskie powiat 19 gmina 03,1219,miejsko-wiejska,13221,49.50447,20.19342
1219004,małopolskie powiat 19 gmina 04,1219,miejsko-wiejska,25781,49.79123,20.09208
1219005,małopolskie powiat 19 gmina 05,1219,wiejska,22023,49.45322,20.03111
1219006,małopolskie powiat 19 gmina 06,1219,miejsko-wiejska,52242,49.6358,20.21636
1219007,małopolskie powiat 19 gmina 07,1219,miejsko-wiejska,43238,49.60463,20.22485
1219008,małopolskie powiat 19 gmina 08,1219,miejska,7954,49.6876,20.21151
1220001,małopolskie powiat 20 gmina 01,1220,wiejska,21127,49.5444,20.04221
1220002,małopolskie powiat 20 gmina 02,1220,miejsko-wiejska,23357,49.61239,20.14016
1220003,małopolskie powiat 20 gmina 03,1220,wiejska,37252,49.52715,20.12618
1220004,małopolskie powiat 20 gmina 04,1220,wiejska,33285,49.7768,20.13586
1220005,małopolskie powiat 20 gmina 05,1220,wiejska,31733,49.6502,19.94839
1220006,małopolskie powiat 20 gmina 06,1220,miejsko-wiejska,17016,49.77915,20.31868
1220007,małopolskie powiat 20 gmina 07,1220,wiejska,23229,49.73794,19.92479
1220008,małopolskie powiat 20 gmina 08,1220,miejska,6705,49.67272,20.30845
1221001,małopolskie powiat 21 gmina 01,1221,wiejska,4085,50.67928,19.16037
1221002,małopolskie powiat 21 gmina 02,1221,wiejska,1256,50.88433,19.34345
1221003,małopolskie powiat 21 gmina 03,1221,miejsko-wiejska,21661,50.72703,19.55981
1221004,małopolskie powiat 21 gmina 04,1221,miejsko-wiejska,18258,50.66903,19.15269
1221005,małopolskie powiat 21 gmina 05,1221,wiejska,1100,50.78981,19.16417
1221006,małopolskie powiat 21 gmina 06,1221,miejsko-wiejska,23728,50.61617,19.15986
1221007,małopolskie powiat 21 gmina 07,1221,wiejska,4378,50.66798,19.17345
1221008,małopolskie powiat 21 gmina 08,1221,miejska,14238,50.91642,19.2594
1222001,małopolskie powiat 22 gmina 01,1222,miejska,63203,49.56889,20.0401
1222002,małopolskie powiat 22 gmina 02,1222,wiejska,34453,49.82302,20.05752
1222003,małopolskie powiat 22 gmina 03,1222,miejsko-wiejska,17078,49.87098,20.20438
1222004,małopolskie powiat 22 gmina 04,1222,miejska,54377,49.94193,20.14187
1222005,małopolskie powiat 22 gmina 05,1222,miejsko-wiejska,61553,49.63047,20.20924
1222006,małopolskie powiat 22 gmina 06,1222,wiejska,21935,49.9016,20.09572
1222007,małopolskie powiat 22 gmina 07,1222,wiejska,20606,49.88576,20.14285
1222008,małopolskie powiat 22 gmina 08,1222,miejska,17877,49.89505,20.04206
1401001,mazowieckie powiat 01 gmina 01,1401,wiejska,21666,51.702,21.40919
1401002,mazowieckie powiat 01 gmina 02,1401,wiejska,28839,51.5408,21.38859
1401003,mazowieckie powiat 01 gmina 03,1401,wiejska,32365,51.37891,21.4861
1401004,mazowieckie powiat 01 gmina 04,1401,wiejska,37866,51.67223,21.5013
1401005,mazowieckie powiat 01 gmina 05,1401,wiejska,22316,51.65416,21.49884
1401006,mazowieckie powiat 01 gmina 06,1401,wiejska,16274,51.77763,21.4558
1401007,mazowieckie powiat 01 gmina 07,1401,miejsko-wiejska,21169,51.6616,21.25023
1401008,mazowieckie powiat 01 gmina 08,1401,wiejska,19757,51.70329,21.40122
1402001,mazowieckie powiat 02 gmina 01,1402,wiejska,35328,51.71627,21.28008
1402002,mazowieckie powiat 02 gmina 02,1402,miejska,28853,51.70858,21.56686
1402003,mazowieckie powiat 02 gmina 03,1402,wiejska,27297,51.60876,21.29746
1402004,mazowieckie powiat 02 gmina 04,1402,miejska,42218,51.4975,21.21135
1402005,mazowieckie powiat 02 gmina 05,1402,wiejska,16004,51.78015,21.61914
1402006,mazowieckie powiat 02 gmina 06,1402,miejsko-wiejska,37360,51.7241,21.25371
1402007,mazowieckie powiat 02 gmina 07,1402,miejsko-wiejska,38237,51.8085,21.44999
1402008,mazowieckie powiat 02 gmina 08,1402,wiejska,900,51.80679,21.50701
1403001,mazowieckie powiat 03 gmina 01,1403,wiejska,14582,53.01653,21.62214
1403002,mazowieckie powiat 03 gmina 02,1403,miejsko-wiejska,9618,52.92334,21.61364
1403003,mazowieckie powiat 03 gmina 03,1403,wiejska,14906,52.76803,21.55808
1403004,mazowieckie powiat 03 gmina 04,1403,miejsko-wiejska,10716,52.88184,21.24258
1403005,mazowieckie powiat 03 gmina 05,1403,wiejska,18495,52.95183,21.62473
1403006,mazowieckie powiat 03 gmina 06,1403,miejska,11920,52.81398,21.43266
1403007,mazowieckie powiat 03 gmina 07,1403,wiejska,6748,53.01854,21.6177
1403008,mazowieckie powiat 03 gmina 08,1403,wiejska,11347,52.78092,21.24823
1404001,mazowieckie powiat 04 gmina 01,1404,wiejska,20495,52.29674,20.66356
1404002,mazowieckie powiat 04 gmina 02,1404,wiejska,7647,52.31274,20.89049
1404003,mazowieckie powiat 04 gmina 03,1404,miejsko-wiejska,900,52.15511,20.82483
1404004,mazowieckie powiat 04 gmina 04,1404,miejsko-wiejska,15023,52.11817,20.78993
1404005,mazowieckie powiat 04 gmina 05,1404,miejsko-wiejska,900,52.13993,20.59952
1404006,mazowieckie powiat 04 gmina 06,1404,wiejska,18877,52.26218,20.81017
1404007,mazowieckie powiat 04 gmina 07,1404,wiejska,9805,52.20228,20.77433
1404008,mazowieckie powiat 04 gmina 08,1404,wiejska,15451,52.32415,20.63795
1405001,mazowieckie powiat 05 gmina 01,1405,wiejska,17156,52.69544,20.53777
1405002,mazowieckie powiat 05 gmina 02,1405,wiejska,24153,52.57091,20.21782
1405003,mazowieckie powiat 05 gmina 03,1405,wiejska,33495,52.88764,20.47798
1405004,mazowieckie powiat 05 gmina 04,1405,wiejska,22652,52.53054,20.47894
1405005,mazowieckie powiat 05 gmina 05,1405,wiejska,23575,52.80989,20.46141
1405006,mazowieckie powiat 05 gmina 06,1405,wiejska,900,52.52092,20.43835
1405007,mazowieckie powiat 05 gmina 07,1405,miejska,13951,52.6909,20.63868
1405008,mazowieckie powiat 05 gmina 08,1405,miejska,32415,52.51786,20.54713
1406001,mazowieckie powiat 06 gmina 01,1406,wiejska,28490,52.5067,21.48694
1406002,mazowieckie powiat 06 gmina 02,1406,wiejska,18971,52.59775,21.3508
1406003,mazowieckie powiat 06 gmina 03,1406,wiejska,15398,52.27538,21.57295
1406004,mazowieckie powiat 06 gmina 04,1406,wiejska,20669,52.61701,21.30541
1406005,mazowieckie powiat 06 gmina 05,1406,miejsko-wiejska,20962,52.23506,21.42049
1406006,mazowieckie powiat 06 gmina 06,1406,wiejska,18504,52.4138,21.36036
1406007,mazowieckie powiat 06 gmina 07,1406,wiejska,12423,52.43182,21.6369
1406008,mazowieckie powiat 06 gmina 08,1406,miejsko-wiejska,31106,52.56704,21.47279
1407001,mazowieckie powiat 07 gmina 01,1407,wiejska,10626,52.85057,20.8767
1407002,mazowieckie powiat 07 gmina 02,1407,miejsko-wiejska,12604,52.76833,20.81535
1407003,mazowieckie powiat 07 gmina 03,1407,miejska,2602,52.85553,20.50045
1407004,mazowieckie powiat 07 gmina 04,1407,wiejska,900,52.89058,20.75369
1407005,mazowieckie powiat 07 gmina 05,1407,miejsko-wiejska,17673,52.72582,20.49131
1407006,mazowieckie powiat 07 gmina 06,1407,miejska,11008,52.97738,20.78949
1407007,mazowieckie powiat 07 gmina 07,1407,wiejska,11845,52.78685,20.48654
1407008,mazowieckie powiat 07 gmina 08,1407,miejsko-wiejska,13273,53.09815,20.63046
1408001,mazowieckie powiat 08 gmina 01,1408,wiejska,999,52.15767,21.04897
1408002,mazowieckie powiat 08 gmina 02,1408,wiejska,11976,52.24825,21.18021
1408003,mazowieckie powiat 08 gmina 03,1408,wiejska,9583,52.28691,21.18558
1408004,mazowieckie powiat 08 gmina 04,1408,miejska,9055,52.4113,20.92051
1408005,mazowieckie powiat 08 gmina 05,1408,wiejska,11386,52.30025,20.80955
1408006,mazowieckie powiat 08 gmina 06,1408,wiejska,9786,52.40186,21.00493
1408007,mazowieckie powiat 08 gmina 07,1408,miejsko-wiejska,1331,52.18859,20.85269
1408008,mazowieckie powiat 08 gmina 08,1408,wiejska,12247,52.36847,21.19362
1409001,mazowieckie powiat 09 gmina 01,1409,wiejska,40085,52.55624,21.57204
1409002,mazowieckie powiat 09 gmina 02,1409,miejsko-wiejska,22760,52.72853,21.43539
1409003,mazowieckie powiat 09 gmina 03,1409,miejska,18643,52.86305,21.69524
1409004,mazowieckie powiat 09 gmina 04,1409,miejska,39179,52.88289,21.50173
1409005,mazowieckie powiat 09 gmina 05,1409,wiejska,9670,52.79806,21.43173
1409006,mazowieckie powiat 09 gmina 06,1409,miejsko-wiejska,19801,52.83509,21.4316
1409007,mazowieckie powiat 09 gmina 07,1409,wiejska,27859,52.86188,21.67105
1409008,mazowieckie powiat 09 gmina 08,1409,wiejska,28240,52.63436,21.49554
1410001,mazowieckie powiat 10 gmina 01,1410,wiejska,7763,52.99042,20.6082
1410002,mazowieckie powiat 10 gmina 02,1410,wiejska,13588,52.64217,20.72472
1410003,mazowieckie powiat 10 gmina 03,1410,miejska,9206,52.63812,20.71257
1410004,mazowieckie powiat 10 gmina 04,1410,wiejska,12284,52.64221,20.78273
1410005,mazowieckie powiat 10 gmina 05,1410,miejsko-wiejska,14405,52.97217,20.6736
1410006,mazowieckie powiat 10 gmina 06,1410,miejska,20823,52.86287,20.67707
1410007,mazowieckie powiat 10 gmina 07,1410,wiejska,7699,52.6202,20.78507
1410008,mazowieckie powiat 10 gmina 08,1410,miejsko-wiejska,8108,53.02024,20.6683
1411001,mazowieckie powiat 11 gmina 01,1411,wiejska,39303,51.62667,21.42716
1411002,mazowieckie powiat 11 gmina 02,1411,wiejska,29591,51.55772,21.71103
1411003,mazowieckie powiat 11 gmina 03,1411,miejska,32885,51.30498,21.74991
1411004,mazowieckie powiat 11 gmina 04,1411,miejska,7059,51.50984,21.65682
1411005,mazowieckie powiat 11 gmina 05,1411,wiejska,17744,51.65388,21.68
1411006,mazowieckie powiat 11 gmina 06,1411,miejska,17060,51.40858,21.56436
1411007,mazowieckie powiat 11 gmina 07,1411,wiejska,900,51.36114,21.44878
1411008,mazowieckie powiat 11 gmina 08,1411,wiejska,13590,51.34267,21.52973
1412001,mazowieckie powiat 12 gmina 01,1412,wiejska,900,51.90669,21.24969
1412002,mazowieckie powiat 12 gmina 02,1412,wiejska,12857,51.91749,21.6236
1412003,mazowieckie powiat 12 gmina 03,1412,miejsko-wiejska,5151,51.78217,21.51765
1412004,mazowieckie powiat 12 gmina 04,1412,wiejska,18078,51.60899,21.63206
1412005,mazowieckie powiat 12 gmina 05,1412,wiejska,12703,51.69659,21.65523
1412006,mazowieckie powiat 12 gmina 06,1412,miejska,19157,51.92745,21.58553
1412007,mazowieckie powiat 12 gmina 07,1412,wiejska,3975,51.602,21.65489
1412008,mazowieckie powiat 12 gmina 08,1412,wiejska,6685,51.96859,21.28778
1413001,mazowieckie powiat 13 gmina 01,1413,miejska,18418,51.75122,20.3033
1413002,mazowieckie powiat 13 gmina 02,1413,miejsko-wiejska,30251,51.98621,20.1475
1413003,mazowieckie powiat 13 gmina 03,1413,wiejska,38115,51.88464,20.47066
1413004,mazowieckie powiat 13 gmina 04,1413,wiejska,32125,52.09611,20.14974
1413005,mazowieckie powiat 13 gmina 05,1413,wiejska,45583,51.79174,20.35673
1413006,mazowieckie powiat 13 gmina 06,1413,wiejska,20920,51.70198,20.20933
1413007,mazowieckie powiat 13 gmina 07,1413,wiejska,28169,51.98642,20.35589
1413008,mazowieckie powiat 13 gmina 08,1413,miejsko-wiejska,59267,51.8027,20.33065
1414001,mazowieckie powiat 14 gmina 01,1414,miejsko-wiejska,4880,51.80211,21.15119
1414002,mazowieckie powiat 14 gmina 02,1414,miejsko-wiejska,4942,51.58958,21.15758
1414003,mazowieckie powiat 14 gmina 03,1414,wiejska,18364,51.43624,21.24372
1414004,mazowieckie powiat 14 gmina 04,1414,wiejska,5020,51.6065,21.50731
1414005,mazowieckie powiat 14 gmina 05,1414,miejska,4945,51.81473,21.36054
1414006,mazowieckie powiat 14 gmina 06,1414,wiejska,7179,51.54067,21.31761
1414007,mazowieckie powiat 14 gmina 07,1414,miejsko-wiejska,9134,51.77171,21.22453
1414008,mazowieckie powiat 14 gmina 08,1414,wiejska,5199,51.67178,21.30345
1415001,mazowieckie powiat 15 gmina 01,1415,miejsko-wiejska,11302,52.48963,21.08505
1415002,mazowieckie powiat 15 gmina 02,1415,miejska,20898,52.42446,20.91223
1415003,mazowieckie powiat 15 gmina 03,1415,miejsko-wiejska,12543,52.34295,20.9915
1415004,mazowieckie powiat 15 gmina 04,1415,wiejska,12710,52.56724,20.79925
1415005,mazowieckie powiat 15 gmina 05,1415,wiejska,21063,52.63517,21.09163
1415006,mazowieckie powiat 15 gmina 06,1415,wiejska,15968,52.65676,21.14774
1415007,mazowieckie powiat 15 gmina 07,1415,wiejska,13617,52.33323,20.79654
1415008,mazowieckie powiat 15 gmina 08,1415,wiejska,16463,52.2842,20.89301
1416001,mazowieckie powiat 16 gmina 01,1416,wiejska,15485,51.53874,20.52588
1416002,mazowieckie powiat 16 gmina 02,1416,wiejska,25043,51.63682,20.44613
1416003,mazowieckie powiat 16 gmina 03,1416,wiejska,11774,51.61902,20.43856
1416004,mazowieckie powiat 16 gmina 04,1416,wiejska,24975,51.54018,20.37648
1416005,mazowieckie powiat 16 gmina 05,1416,wiejska,15146,51.70968,20.58311
1416006,mazowieckie powiat 16 gmina 06,1416,wiejska,23929,51.81464,20.80609
1416007,mazowieckie powiat 16 gmina 07,1416,wiejska,26354,51.79831,20.56912
1416008,mazowieckie powiat 16 gmina 08,1416,miejska,8639,51.7212,20.77067
1417001,mazowieckie powiat 17 gmina 01,1417,wiejska,11189,52.14631,21.20857
1417002,mazowieckie powiat 17 gmina 02,1417,wiejska,8528,52.01028,20.86279
1417003,mazowieckie powiat 17 gmina 03,1417,miejska,10533,52.38128,20.96087
1417004,mazowieckie powiat 17 gmina 04,1417,wiejska,21198,52.20649,21.03458
1417005,mazowieckie powiat 17 gmina 05,1417,wiejska,18125,52.05515,20.97839
1417006,mazowieckie powiat 17 gmina 06,1417,wiejska,22372,52.38469,21.2383
1417007,mazowieckie powiat 17 gmina 07,1417,wiejska,25459,52.13223,21.00263
1417008,mazowieckie powiat 17 gmina 08,1417,miejsko-wiejska,23937,52.12419,21.26869
1418001,mazowieckie powiat 18 gmina 01,1418,miejsko-wiejska,25275,52.57406,20.97513
1418002,mazowieckie powiat 18 gmina 02,1418,miejsko-wiejska,900,52.5056,20.89289
1418003,mazowieckie powiat 18 gmina 03,1418,miejska,26627,52.44001,20.79675
1418004,mazowieckie powiat 18 gmina 04,1418,miejsko-wiejska,20579,52.47002,20.74722
1418005,mazowieckie powiat 18 gmina 05,1418,miejska,16631,52.80104,20.87108
1418006,mazowieckie powiat 18 gmina 06,1418,wiejska,2332,52.55876,20.94073
1418007,mazowieckie powiat 18 gmina 07,1418,wiejska,11595,52.71091,20.59864
1418008,mazowieckie powiat 18 gmina 08,1418,miejska,25577,52.54658,20.78209
1419001,mazowieckie powiat 19 gmina 01,1419,wiejska,900,51.5744,20.57716
1419002,mazowieckie powiat 19 gmina 02,1419,wiejska,27924,51.45249,20.33216
1419003,mazowieckie powiat 19 gmina 03,1419,miejsko-wiejska,9447,51.6486,20.61876
1419004,mazowieckie powiat 19 gmina 04,1419,wiejska,13660,51.62423,20.54751
1419005,mazowieckie powiat 19 gmina 05,1419,miejska,17506,51.56266,20.76859
1419006,mazowieckie powiat 19 gmina 06,1419,wiejska,21042,51.76873,20.58675
1419007,mazowieckie powiat 19 gmina 07,1419,miejska,5360,51.65014,20.63655
1419008,mazowieckie powiat 19 gmina 08,1419,miejsko-wiejska,14956,51.66619,20.5842
1420001,mazowieckie powiat 20 gmina 01,1420,miejska,23718,52.20416,21.57194
1420002,mazowieckie powiat 20 gmina 02,1420,wiejska,29641,52.13536,21.30545
1420003,mazowieckie powiat 20 gmina 03,1420,miejsko-wiejska,14415,52.19104,21.41851
1420004,mazowieckie powiat 20 gmina 04,1420,wiejska,36561,52.2896,21.52271
1420005,mazowieckie powiat 20 gmina 05,1420,miejsko-wiejska,31252,52.30273,21.56935
1420006,mazowieckie powiat 20 gmina 06,1420,wiejska,18220,52.36489,21.31795
1420007,mazowieckie powiat 20 gmina 07,1420,miejska,15318,52.31872,21.54774
1420008,mazowieckie powiat 20 gmina 08,1420,wiejska,6282,52.2915,21.34961
1421001,mazowieckie powiat 21 gmina 01,1421,wiejska,46983,52.39164,21.57511
1421002,mazowieckie powiat 21 gmina 02,1421,wiejska,30444,52.42948,21.90181
1421003,mazowieckie powiat 21 gmina 03,1421,wiejska,8549,52.5807,21.7496
1421004,mazowieckie powiat 21 gmina 04,1421,miejska,35084,52.39673,21.70973
1421005,mazowieckie powiat 21 gmina 05,1421,wiejska,900,52.55757,21.6442
1421006,mazowieckie powiat 21 gmina 06,1421,wiejska,23599,52.70608,21.89859
1421007,mazowieckie powiat 21 gmina 07,1421,miejsko-wiejska,10568,52.65893,21.51976
1422001,mazowieckie powiat 22 gmina 01,1422,miejska,20916,51.78204,20.56999
1422002,mazowieckie powiat 22 gmina 02,1422,wiejska,26011,51.7415,20.22758
1422003,mazowieckie powiat 22 gmina 03,1422,miejsko-wiejska,20188,52.02917,20.22719
1422004,mazowieckie powiat 22 gmina 04,1422,wiejska,16589,51.73164,20.54193
1422005,mazowieckie powiat 22 gmina 05,1422,wiejska,35890,51.71028,20.24532
1422006,mazowieckie powiat 22 gmina 06,1422,miejsko-wiejska,27041,52.0162,20.53723
1422007,mazowieckie powiat 22 gmina 07,1422,wiejska,16994,51.77458,20.58951
1423001,mazowieckie powiat 23 gmina 01,1423,miejsko-wiejska,27447,51.6531,21.25781
1423002,mazowieckie powiat 23 gmina 02,1423,wiejska,21459,51.43397,20.91405
1423003,mazowieckie powiat 23 gmina 03,1423,wiejska,12986,51.53182,20.88701
1423004,mazowieckie powiat 23 gmina 04,1423,wiejska,17095,51.28707,20.93888
1423005,mazowieckie powiat 23 gmina 05,1423,miejska,50846,51.51726,21.27178
1423006,mazowieckie powiat 23 gmina 06,1423,wiejska,10937,51.37509,21.06525
1423007,mazowieckie powiat 23 gmina 07,1423,wiejska,35984,51.47437,21.26481
1424001,mazowieckie powiat 24 gmina 01,1424,wiejska,18043,52.87726,21.03927
1424002,mazowieckie powiat 24 gmina 02,1424,miejska,22250,53.15437,20.92663
1424003,mazowieckie powiat 24 gmina 03,1424,wiejska,14619,52.78094,21.20764
1424004,mazowieckie powiat 24 gmina 04,1424,wiejska,16324,52.86551,20.92316
1424005,mazowieckie powiat 24 gmina 05,1424,miejsko-wiejska,5278,52.98531,21.00952
1424006,mazowieckie powiat 24 gmina 06,1424,wiejska,21782,52.849,21.2486
1424007,mazowieckie powiat 24 gmina 07,1424,wiejska,14607,52.75177,21.24231
1425001,mazowieckie powiat 25 gmina 01,1425,miejska,10212,52.43546,21.56761
1425002,mazowieckie powiat 25 gmina 02,1425,miejska,20858,52.18877,21.64104
1425003,mazowieckie powiat 25 gmina 03,1425,miejsko-wiejska,22325,52.25587,21.39604
1425004,mazowieckie powiat 25 gmina 04,1425,miejsko-wiejska,8936,52.42628,21.37975
1425005,mazowieckie powiat 25 gmina 05,1425,miejsko-wiejska,25426,52.43191,21.4053
1425006,mazowieckie powiat 25 gmina 06,1425,wiejska,9075,52.31511,21.47383
1425007,mazowieckie powiat 25 gmina 07,1425,wiejska,11764,52.3434,21.63457
1426001,mazowieckie powiat 26 gmina 01,1426,wiejska,10225,52.17316,20.96829
1426002,mazowieckie powiat 26 gmina 02,1426,wiejska,20157,52.30172,20.75044
1426003,mazowieckie powiat 26 gmina 03,1426,miejska,22278,52.1826,20.97938
1426004,mazowieckie powiat 26 gmina 04,1426,miejsko-wiejska,21445,51.99382,21.00127
1426005,mazowieckie powiat 26 gmina 05,1426,miejska,15629,52.13216,21.00175
1426006,mazowieckie powiat 26 gmina 06,1426,miejsko-wiejska,15765,51.99747,21.03361
1426007,mazowieckie powiat 26 gmina 07,1426,wiejska,10533,52.3126,20.79175
1427001,mazowieckie powiat 27 gmina 01,1427,wiejska,20921,52.12748,21.65363
1427002,mazowieckie powiat 27 gmina 02,1427,wiejska,30407,52.39543,21.28927
1427003,mazowieckie powiat 27 gmina 03,1427,wiejska,14405,52.1147,21.44096
1427004,mazowieckie powiat 27 gmina 04,1427,miejsko-wiejska,14276,51.99075,21.5203
1427005,mazowieckie powiat 27 gmina 05,1427,wiejska,37913,52.19254,21.33454
1427006,mazowieckie powiat 27 gmina 06,1427,wiejska,10687,52.19077,21.3235
1427007,mazowieckie powiat 27 gmina 07,1427,miejsko-wiejska,5104,52.22806,21.48477
1428001,mazowieckie powiat 28 gmina 01,1428,wiejska,39296,51.59376,21.15858
1428002,mazowieckie powiat 28 gmina 02,1428,wiejska,18676,51.52604,21.41659
1428003,mazowieckie powiat 28 gmina 03,1428,miejsko-wiejska,9657,51.3832,21.00622
1428004,mazowieckie powiat 28 gmina 04,1428,wiejska,38995,51.38266,21.37856
1428005,mazowieckie powiat 28 gmina 05,1428,wiejska,10729,51.41365,21.13823
1428006,mazowieckie powiat 28 gmina 06,1428,wiejska,37013,51.47977,21.27153
1428007,mazowieckie powiat 28 gmina 07,1428,wiejska,20564,51.77139,21.01519
1429001,mazowieckie powiat 29 gmina 01,1429,miejsko-wiejska,21596,51.85894,21.73588
